	UF	televisao por assinatura	televisao com recepcao de sinal digital de tv abertaa	V02270	rede celular 3G ou 4G	conexao discada	banda larga	rendimento mensal domiciliar per capita
66234	3	1.0	3.0	2	4.0	4.0	2.0	6.0
66235	3	1.0	3.0	2	4.0	4.0	2.0	7.0
66236	3	1.0	3.0	2	4.0	4.0	2.0	7.0
66238	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66242	3	1.0	3.0	1	4.0	4.0	2.0	4.0
66244	3	1.0	3.0	0	4.0	4.0	2.0	3.0
66247	3	1.0	3.0	2	4.0	4.0	2.0	4.0
66249	3	1.0	3.0	1	4.0	4.0	2.0	6.0
66251	3	3.0	1.0	1	4.0	4.0	2.0	4.0
66252	3	1.0	3.0	2	2.0	4.0	2.0	7.0
66254	3	1.0	1.0	1	4.0	4.0	2.0	6.0
66256	3	3.0	3.0	0	4.0	4.0	2.0	3.0
66262	3	3.0	3.0	0	2.0	4.0	2.0	4.0
66263	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66264	3	3.0	3.0	0	4.0	4.0	2.0	2.0
66270	3	1.0	1.0	0	2.0	4.0	2.0	4.0
66273	3	3.0	1.0	2	2.0	4.0	2.0	3.0
66275	3	3.0	3.0	0	4.0	4.0	2.0	2.0
66277	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66279	3	1.0	3.0	1	4.0	4.0	2.0	6.0
66280	3	1.0	1.0	3	2.0	4.0	2.0	6.0
66281	3	1.0	3.0	0	2.0	4.0	2.0	4.0
66282	3	1.0	3.0	0	4.0	4.0	2.0	4.0
66283	3	3.0	1.0	2	4.0	4.0	2.0	6.0
66286	3	1.0	3.0	2	4.0	4.0	2.0	5.0
66287	3	3.0	3.0	0	4.0	4.0	2.0	2.0
66288	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66289	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66290	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66291	3	1.0	1.0	1	2.0	4.0	4.0	4.0
66292	3	1.0	3.0	1	4.0	4.0	2.0	6.0
66293	3	1.0	3.0	0	4.0	4.0	2.0	7.0
66296	3	1.0	3.0	2	4.0	4.0	2.0	7.0
66297	3	1.0	1.0	1	4.0	4.0	2.0	6.0
66299	3	1.0	3.0	1	2.0	4.0	2.0	7.0
66300	3	1.0	1.0	3	2.0	4.0	2.0	6.0
66301	3	1.0	1.0	2	4.0	4.0	2.0	6.0
66302	3	1.0	3.0	1	4.0	4.0	2.0	4.0
66303	3	3.0	3.0	1	4.0	4.0	2.0	4.0
66304	3	1.0	3.0	1	4.0	4.0	2.0	4.0
66307	3	1.0	1.0	2	4.0	4.0	2.0	7.0
66308	3	1.0	3.0	2	4.0	4.0	2.0	7.0
66309	3	1.0	3.0	2	4.0	4.0	2.0	6.0
66311	3	1.0	1.0	0	4.0	4.0	2.0	6.0
66312	3	1.0	3.0	2	2.0	4.0	2.0	7.0
66313	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66314	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66315	3	1.0	1.0	4	2.0	4.0	2.0	7.0
66319	3	3.0	1.0	1	2.0	4.0	4.0	4.0
66320	3	1.0	1.0	1	4.0	4.0	2.0	7.0
66321	3	3.0	1.0	1	2.0	4.0	4.0	5.0
66322	3	3.0	1.0	2	2.0	4.0	4.0	5.0
66324	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66326	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66327	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66328	3	1.0	1.0	2	2.0	4.0	4.0	5.0
66329	3	1.0	1.0	2	4.0	4.0	2.0	5.0
66330	3	1.0	3.0	1	2.0	4.0	2.0	6.0
66331	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66332	3	1.0	1.0	5	2.0	4.0	2.0	7.0
66333	3	3.0	3.0	0	2.0	4.0	4.0	3.0
66338	3	3.0	3.0	0	4.0	4.0	2.0	2.0
66339	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66341	3	1.0	1.0	2	2.0	4.0	4.0	2.0
66342	3	1.0	1.0	2	4.0	4.0	2.0	4.0
66345	3	1.0	1.0	1	4.0	4.0	2.0	3.0
66349	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66353	3	1.0	1.0	2	2.0	4.0	4.0	4.0
66354	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66359	3	3.0	1.0	1	2.0	4.0	2.0	4.0
66361	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66362	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66364	3	3.0	1.0	1	4.0	4.0	2.0	3.0
66367	3	3.0	1.0	1	4.0	4.0	2.0	5.0
66371	3	1.0	1.0	1	2.0	4.0	2.0	6.0
66373	3	3.0	1.0	1	2.0	4.0	2.0	3.0
66374	3	3.0	1.0	1	2.0	4.0	2.0	2.0
66376	3	3.0	3.0	0	2.0	4.0	2.0	3.0
66377	3	3.0	1.0	1	4.0	4.0	2.0	3.0
66378	3	3.0	1.0	1	2.0	4.0	2.0	2.0
66379	3	3.0	1.0	1	2.0	4.0	4.0	3.0
66382	3	3.0	3.0	0	2.0	4.0	4.0	1.0
66383	3	1.0	1.0	1	2.0	4.0	4.0	1.0
66384	3	3.0	1.0	2	2.0	4.0	4.0	3.0
66385	3	1.0	5.0	0	2.0	4.0	2.0	3.0
66387	3	1.0	1.0	2	2.0	4.0	2.0	3.0
66388	3	3.0	1.0	2	4.0	4.0	2.0	4.0
66390	3	1.0	3.0	0	4.0	4.0	2.0	4.0
66391	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66394	3	3.0	1.0	1	4.0	4.0	2.0	7.0
66395	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66396	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66397	3	3.0	3.0	0	4.0	4.0	2.0	99.0
66399	3	1.0	3.0	0	4.0	4.0	2.0	3.0
66402	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66403	3	1.0	1.0	2	2.0	4.0	4.0	2.0
66405	3	3.0	3.0	0	2.0	4.0	4.0	4.0
66406	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66407	3	3.0	3.0	0	4.0	4.0	2.0	4.0
66410	3	3.0	5.0	2	2.0	4.0	4.0	6.0
66412	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66413	3	3.0	1.0	1	4.0	4.0	2.0	4.0
66414	3	1.0	3.0	0	2.0	4.0	2.0	5.0
66416	3	3.0	3.0	0	4.0	4.0	2.0	4.0
66417	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66418	3	3.0	1.0	0	2.0	4.0	2.0	4.0
66419	3	3.0	1.0	2	2.0	4.0	2.0	4.0
66421	3	3.0	1.0	2	4.0	4.0	2.0	6.0
66423	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66424	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66425	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66426	3	1.0	1.0	1	4.0	4.0	2.0	5.0
66427	3	3.0	1.0	1	2.0	4.0	2.0	7.0
66428	3	3.0	1.0	1	2.0	4.0	2.0	6.0
66429	3	1.0	1.0	3	2.0	4.0	2.0	7.0
66431	3	1.0	1.0	1	2.0	4.0	2.0	3.0
66432	3	3.0	1.0	2	2.0	4.0	2.0	7.0
66433	3	3.0	3.0	0	2.0	4.0	2.0	5.0
66435	3	3.0	3.0	1	2.0	4.0	2.0	6.0
66437	3	3.0	3.0	0	2.0	4.0	2.0	4.0
66438	3	3.0	1.0	2	4.0	4.0	2.0	3.0
66439	3	3.0	1.0	2	2.0	4.0	2.0	4.0
66440	3	1.0	3.0	0	4.0	4.0	2.0	4.0
66442	3	1.0	3.0	0	2.0	4.0	4.0	4.0
66447	3	3.0	1.0	1	2.0	4.0	4.0	4.0
66449	3	1.0	5.0	1	2.0	4.0	2.0	4.0
66452	3	1.0	3.0	0	2.0	4.0	2.0	5.0
66453	3	1.0	1.0	0	4.0	4.0	2.0	4.0
66454	3	3.0	1.0	1	4.0	4.0	2.0	3.0
66458	3	1.0	3.0	1	2.0	4.0	4.0	3.0
66462	3	3.0	1.0	2	2.0	4.0	4.0	4.0
66466	3	3.0	3.0	1	2.0	4.0	4.0	1.0
66468	3	3.0	3.0	0	2.0	4.0	4.0	5.0
66471	3	1.0	3.0	1	4.0	4.0	2.0	4.0
66473	3	1.0	3.0	0	4.0	4.0	2.0	4.0
66476	3	3.0	1.0	1	2.0	4.0	4.0	5.0
66477	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66478	3	3.0	1.0	1	2.0	4.0	4.0	4.0
66480	3	3.0	3.0	0	2.0	4.0	4.0	3.0
66485	3	1.0	3.0	1	4.0	4.0	2.0	6.0
66486	3	3.0	3.0	1	4.0	4.0	2.0	4.0
66487	3	1.0	1.0	1	2.0	4.0	4.0	4.0
66488	3	1.0	3.0	3	2.0	4.0	2.0	6.0
66489	3	3.0	3.0	0	2.0	4.0	2.0	5.0
66490	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66491	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66493	3	3.0	3.0	0	4.0	4.0	2.0	4.0
66494	3	1.0	3.0	0	2.0	4.0	2.0	4.0
66495	3	1.0	1.0	0	2.0	4.0	2.0	3.0
66498	3	1.0	5.0	1	4.0	4.0	2.0	3.0
66499	3	3.0	3.0	0	2.0	4.0	4.0	2.0
66501	3	3.0	3.0	0	2.0	4.0	2.0	4.0
66503	3	3.0	3.0	0	2.0	4.0	4.0	4.0
66504	3	3.0	1.0	1	2.0	4.0	4.0	4.0
66508	3	1.0	1.0	2	4.0	4.0	2.0	3.0
66510	3	3.0	1.0	1	4.0	4.0	2.0	3.0
66511	3	3.0	3.0	0	4.0	4.0	2.0	5.0
66513	3	3.0	1.0	1	2.0	4.0	4.0	6.0
66516	3	3.0	1.0	1	2.0	4.0	4.0	4.0
66517	3	1.0	1.0	1	4.0	4.0	2.0	3.0
66519	3	3.0	1.0	3	2.0	4.0	2.0	4.0
66520	3	1.0	1.0	2	2.0	4.0	2.0	5.0
66521	3	3.0	1.0	3	2.0	4.0	2.0	7.0
66525	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66527	3	1.0	1.0	1	2.0	4.0	2.0	5.0
66530	3	1.0	1.0	1	4.0	4.0	2.0	6.0
66532	3	1.0	1.0	1	2.0	4.0	2.0	6.0
66534	3	3.0	1.0	2	2.0	4.0	4.0	6.0
66536	3	3.0	1.0	1	2.0	4.0	2.0	3.0
66538	3	3.0	3.0	0	2.0	4.0	4.0	2.0
66541	3	3.0	1.0	2	2.0	4.0	2.0	5.0
66542	3	3.0	1.0	1	2.0	4.0	4.0	3.0
66543	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66544	3	3.0	1.0	1	2.0	4.0	4.0	3.0
66545	3	3.0	3.0	0	2.0	4.0	4.0	3.0
66546	3	1.0	1.0	0	2.0	4.0	2.0	5.0
66553	3	1.0	5.0	1	2.0	4.0	2.0	6.0
66554	3	3.0	1.0	1	2.0	4.0	2.0	6.0
66566	3	3.0	1.0	1	2.0	4.0	2.0	7.0
66568	3	3.0	1.0	1	4.0	4.0	2.0	4.0
66569	3	3.0	3.0	0	2.0	4.0	2.0	4.0
66571	3	1.0	3.0	0	2.0	4.0	2.0	4.0
66572	3	1.0	1.0	2	4.0	4.0	2.0	6.0
66574	3	3.0	1.0	1	2.0	4.0	4.0	1.0
66576	3	1.0	1.0	3	4.0	4.0	2.0	4.0
66577	3	3.0	1.0	1	2.0	4.0	4.0	6.0
66578	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66580	3	3.0	1.0	1	2.0	4.0	2.0	6.0
66581	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66582	3	3.0	1.0	3	2.0	4.0	2.0	4.0
66583	3	1.0	1.0	3	2.0	4.0	2.0	7.0
66584	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66587	3	1.0	1.0	2	2.0	4.0	2.0	5.0
66590	3	1.0	3.0	1	2.0	4.0	2.0	4.0
66591	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66592	3	1.0	1.0	3	2.0	4.0	2.0	7.0
66593	3	3.0	1.0	2	2.0	4.0	4.0	5.0
66594	3	3.0	1.0	2	2.0	4.0	2.0	4.0
66596	3	1.0	3.0	1	2.0	4.0	2.0	7.0
66597	3	1.0	1.0	1	2.0	4.0	2.0	5.0
66598	3	3.0	1.0	2	2.0	4.0	2.0	7.0
66599	3	1.0	1.0	2	4.0	4.0	2.0	7.0
66600	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66602	3	1.0	1.0	1	2.0	4.0	2.0	3.0
66603	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66604	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66605	3	1.0	3.0	2	2.0	4.0	4.0	5.0
66608	3	1.0	3.0	0	2.0	4.0	2.0	5.0
66609	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66610	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66612	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66613	3	1.0	3.0	1	2.0	4.0	4.0	5.0
66615	3	1.0	1.0	3	2.0	4.0	2.0	6.0
66616	3	3.0	5.0	1	2.0	4.0	2.0	5.0
66621	3	3.0	1.0	1	2.0	4.0	4.0	5.0
66625	3	1.0	1.0	1	4.0	4.0	2.0	3.0
66627	3	1.0	1.0	1	2.0	4.0	2.0	3.0
66630	3	1.0	1.0	2	4.0	4.0	2.0	4.0
66631	3	1.0	1.0	1	4.0	4.0	2.0	7.0
66632	3	1.0	3.0	0	4.0	4.0	2.0	3.0
66636	3	1.0	1.0	1	4.0	4.0	2.0	3.0
66637	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66638	3	1.0	5.0	1	4.0	4.0	2.0	4.0
66639	3	3.0	3.0	0	4.0	4.0	2.0	3.0
66640	3	3.0	3.0	0	4.0	4.0	2.0	4.0
66641	3	3.0	3.0	0	4.0	4.0	2.0	99.0
66643	3	1.0	1.0	2	4.0	4.0	2.0	4.0
66644	3	1.0	1.0	2	4.0	4.0	2.0	4.0
66646	3	3.0	1.0	1	4.0	4.0	2.0	99.0
66648	3	3.0	1.0	1	2.0	4.0	2.0	99.0
66651	3	1.0	3.0	0	4.0	4.0	2.0	4.0
66654	3	1.0	1.0	1	4.0	4.0	2.0	5.0
66655	3	3.0	3.0	0	2.0	4.0	2.0	0.0
66657	3	3.0	3.0	0	2.0	4.0	4.0	4.0
66659	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66661	3	1.0	1.0	2	2.0	4.0	2.0	3.0
66667	3	1.0	1.0	1	2.0	4.0	2.0	3.0
66668	3	3.0	1.0	1	2.0	4.0	2.0	2.0
66677	3	1.0	3.0	1	2.0	4.0	2.0	2.0
66678	3	3.0	3.0	0	4.0	4.0	2.0	3.0
66680	3	1.0	3.0	0	4.0	4.0	2.0	3.0
66683	3	3.0	3.0	0	4.0	4.0	2.0	4.0
66686	3	1.0	3.0	2	2.0	4.0	2.0	4.0
66688	3	1.0	3.0	0	4.0	4.0	2.0	4.0
66689	3	3.0	3.0	1	4.0	4.0	2.0	3.0
66690	3	3.0	3.0	0	2.0	4.0	2.0	4.0
66692	3	3.0	3.0	2	4.0	4.0	2.0	4.0
66693	3	3.0	3.0	0	2.0	4.0	4.0	2.0
66695	3	1.0	1.0	4	2.0	4.0	2.0	7.0
66700	3	3.0	1.0	2	2.0	4.0	4.0	4.0
66701	3	1.0	1.0	3	2.0	4.0	2.0	7.0
66702	3	1.0	1.0	2	2.0	4.0	2.0	5.0
66703	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66705	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66706	3	1.0	1.0	3	2.0	4.0	2.0	6.0
66708	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66709	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66716	3	3.0	1.0	1	2.0	4.0	4.0	4.0
66718	3	3.0	1.0	1	2.0	4.0	4.0	4.0
66719	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66721	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66722	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66723	3	3.0	3.0	0	4.0	4.0	2.0	3.0
66725	3	3.0	3.0	0	4.0	4.0	2.0	3.0
66726	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66727	3	1.0	1.0	2	4.0	4.0	2.0	4.0
66728	3	3.0	1.0	1	2.0	4.0	2.0	4.0
66733	3	1.0	1.0	1	4.0	4.0	2.0	7.0
66734	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66735	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66736	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66737	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66738	3	1.0	1.0	1	4.0	4.0	2.0	6.0
66739	3	3.0	1.0	2	4.0	4.0	2.0	4.0
66742	3	1.0	1.0	0	2.0	4.0	2.0	6.0
66743	3	3.0	3.0	0	4.0	4.0	2.0	3.0
66744	3	1.0	1.0	0	4.0	4.0	2.0	7.0
66746	3	1.0	1.0	1	2.0	4.0	2.0	5.0
66747	3	3.0	1.0	1	4.0	4.0	2.0	4.0
66748	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66749	3	1.0	1.0	3	4.0	4.0	2.0	5.0
66751	3	1.0	1.0	2	4.0	4.0	2.0	5.0
66752	3	1.0	1.0	0	4.0	4.0	2.0	6.0
66753	3	3.0	1.0	3	2.0	4.0	2.0	7.0
66754	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66755	3	3.0	1.0	1	2.0	4.0	2.0	2.0
66759	3	1.0	1.0	1	4.0	4.0	2.0	7.0
66760	3	1.0	1.0	1	2.0	4.0	2.0	5.0
66763	3	1.0	3.0	2	2.0	4.0	2.0	7.0
66764	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66765	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66766	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66767	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66768	3	1.0	1.0	3	2.0	4.0	2.0	99.0
66772	3	1.0	1.0	3	4.0	4.0	2.0	3.0
66773	3	1.0	1.0	1	2.0	4.0	4.0	3.0
66775	3	3.0	3.0	0	2.0	4.0	2.0	4.0
66777	3	3.0	1.0	1	2.0	4.0	2.0	7.0
66778	3	1.0	1.0	1	2.0	4.0	2.0	6.0
66782	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66784	3	1.0	1.0	1	4.0	4.0	2.0	5.0
66785	3	1.0	1.0	0	2.0	4.0	2.0	2.0
66786	3	3.0	1.0	1	4.0	4.0	2.0	7.0
66788	3	1.0	1.0	3	4.0	4.0	2.0	6.0
66789	3	1.0	1.0	1	4.0	4.0	2.0	6.0
66791	3	3.0	1.0	2	4.0	4.0	2.0	6.0
66793	3	3.0	1.0	1	2.0	4.0	4.0	5.0
66798	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66799	3	1.0	3.0	0	4.0	4.0	2.0	6.0
66800	3	3.0	3.0	0	2.0	4.0	2.0	3.0
66803	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66804	3	3.0	3.0	2	4.0	4.0	2.0	5.0
66805	3	1.0	1.0	4	2.0	4.0	2.0	7.0
66806	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66807	3	1.0	1.0	1	4.0	4.0	2.0	6.0
66808	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66810	3	1.0	1.0	0	2.0	4.0	2.0	6.0
66813	3	1.0	3.0	0	4.0	4.0	2.0	7.0
66814	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66816	3	1.0	1.0	2	4.0	4.0	2.0	5.0
66817	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66820	3	1.0	1.0	0	4.0	4.0	2.0	7.0
66821	3	3.0	3.0	2	2.0	4.0	2.0	3.0
66822	3	1.0	1.0	0	2.0	4.0	2.0	3.0
66823	3	3.0	1.0	1	2.0	4.0	2.0	4.0
66828	3	3.0	3.0	1	4.0	2.0	4.0	4.0
66831	3	1.0	1.0	0	4.0	4.0	2.0	3.0
66832	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66833	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66834	3	1.0	3.0	1	4.0	4.0	2.0	7.0
66836	3	1.0	3.0	2	4.0	4.0	2.0	6.0
66838	3	3.0	1.0	3	2.0	4.0	2.0	6.0
66839	3	1.0	1.0	1	4.0	4.0	2.0	99.0
66840	3	1.0	1.0	2	4.0	4.0	2.0	5.0
66842	3	1.0	1.0	2	2.0	4.0	2.0	99.0
66843	3	1.0	1.0	3	2.0	4.0	2.0	7.0
66844	3	1.0	1.0	2	4.0	4.0	2.0	7.0
66845	3	1.0	1.0	1	2.0	4.0	2.0	99.0
66846	3	1.0	1.0	2	4.0	4.0	2.0	7.0
66849	3	1.0	3.0	3	2.0	4.0	2.0	7.0
66850	3	3.0	3.0	0	4.0	4.0	2.0	7.0
66851	3	1.0	1.0	2	4.0	4.0	2.0	99.0
66853	3	1.0	3.0	0	4.0	4.0	2.0	5.0
66859	3	3.0	3.0	0	2.0	4.0	4.0	3.0
66861	3	3.0	3.0	0	2.0	4.0	4.0	2.0
66863	3	1.0	1.0	1	4.0	4.0	2.0	3.0
66865	3	1.0	1.0	2	2.0	4.0	2.0	2.0
66870	3	1.0	3.0	0	4.0	4.0	2.0	2.0
66873	3	1.0	1.0	2	4.0	4.0	2.0	4.0
66874	3	1.0	1.0	1	4.0	4.0	2.0	7.0
66875	3	1.0	1.0	4	4.0	4.0	2.0	7.0
66876	3	1.0	1.0	2	4.0	4.0	2.0	7.0
66877	3	1.0	1.0	1	4.0	4.0	2.0	7.0
66878	3	1.0	1.0	2	4.0	4.0	2.0	4.0
66880	3	1.0	1.0	3	4.0	4.0	2.0	7.0
66881	3	1.0	1.0	1	4.0	4.0	2.0	7.0
66883	3	1.0	1.0	3	4.0	4.0	2.0	5.0
66884	3	1.0	1.0	2	4.0	4.0	2.0	7.0
66885	3	1.0	1.0	2	4.0	4.0	2.0	6.0
66887	3	1.0	1.0	1	4.0	4.0	2.0	7.0
66888	3	1.0	1.0	2	4.0	4.0	2.0	7.0
66889	3	3.0	1.0	1	4.0	4.0	2.0	7.0
66890	3	1.0	1.0	4	4.0	4.0	2.0	4.0
66891	3	1.0	1.0	2	4.0	4.0	2.0	6.0
66892	3	1.0	1.0	0	4.0	4.0	2.0	4.0
66893	3	1.0	1.0	3	2.0	4.0	2.0	6.0
66895	3	3.0	1.0	2	2.0	4.0	2.0	7.0
66896	3	1.0	1.0	1	2.0	4.0	2.0	5.0
66900	3	1.0	1.0	0	2.0	4.0	2.0	5.0
66901	3	3.0	3.0	0	2.0	4.0	2.0	4.0
66903	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66905	3	1.0	1.0	1	2.0	4.0	2.0	5.0
66906	3	1.0	1.0	2	4.0	4.0	2.0	6.0
66908	3	3.0	1.0	1	2.0	4.0	2.0	3.0
66909	3	1.0	1.0	4	2.0	4.0	2.0	7.0
66912	3	1.0	1.0	1	4.0	4.0	2.0	7.0
66913	3	1.0	1.0	4	2.0	4.0	2.0	6.0
66914	3	1.0	1.0	1	2.0	4.0	2.0	5.0
66917	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66920	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66923	3	1.0	3.0	2	4.0	4.0	2.0	7.0
66924	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66925	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66926	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66927	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66928	3	1.0	1.0	3	2.0	4.0	2.0	7.0
66929	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66932	3	1.0	1.0	2	2.0	4.0	2.0	6.0
66934	3	1.0	1.0	1	2.0	4.0	4.0	7.0
66935	3	1.0	1.0	2	2.0	4.0	2.0	7.0
66936	3	1.0	1.0	3	2.0	4.0	2.0	6.0
66937	3	1.0	1.0	3	2.0	4.0	2.0	7.0
66939	3	1.0	1.0	2	4.0	4.0	2.0	6.0
66940	3	1.0	3.0	0	2.0	4.0	2.0	7.0
66941	3	1.0	1.0	3	2.0	4.0	2.0	7.0
66943	3	3.0	1.0	1	2.0	4.0	4.0	5.0
66947	3	1.0	1.0	2	4.0	4.0	2.0	4.0
66953	3	3.0	3.0	0	4.0	4.0	2.0	6.0
66957	3	1.0	1.0	1	2.0	4.0	2.0	6.0
66958	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66959	3	3.0	3.0	0	2.0	4.0	2.0	4.0
66960	3	3.0	1.0	1	4.0	4.0	2.0	7.0
66965	3	1.0	1.0	1	2.0	4.0	2.0	4.0
66966	3	3.0	1.0	1	4.0	4.0	2.0	3.0
66967	3	1.0	1.0	1	2.0	4.0	2.0	5.0
66969	3	1.0	1.0	3	2.0	4.0	2.0	6.0
66970	3	1.0	1.0	1	2.0	4.0	2.0	6.0
66972	3	1.0	3.0	2	2.0	4.0	2.0	7.0
66973	3	3.0	3.0	1	2.0	4.0	2.0	3.0
66974	3	1.0	1.0	1	2.0	4.0	2.0	3.0
66976	3	3.0	1.0	2	4.0	4.0	2.0	4.0
66977	3	3.0	1.0	0	2.0	4.0	2.0	0.0
66978	3	3.0	5.0	1	2.0	4.0	2.0	5.0
66979	3	1.0	1.0	1	2.0	4.0	2.0	7.0
66980	3	1.0	1.0	2	4.0	4.0	2.0	5.0
66983	3	1.0	1.0	1	4.0	4.0	2.0	4.0
66984	3	1.0	1.0	1	4.0	4.0	2.0	6.0
66985	3	3.0	1.0	1	4.0	4.0	2.0	2.0
66986	3	3.0	1.0	1	4.0	4.0	2.0	3.0
66987	3	3.0	1.0	1	2.0	4.0	2.0	3.0
66988	3	1.0	1.0	1	4.0	4.0	2.0	99.0
66989	3	1.0	1.0	2	4.0	4.0	2.0	4.0
66990	3	1.0	1.0	3	4.0	4.0	2.0	7.0
66991	3	1.0	1.0	3	4.0	4.0	2.0	7.0
66992	3	3.0	1.0	2	4.0	4.0	2.0	4.0
66993	3	1.0	1.0	2	4.0	4.0	2.0	5.0
66994	3	1.0	3.0	0	4.0	4.0	2.0	0.0
66995	3	3.0	1.0	2	4.0	4.0	2.0	4.0
66996	3	3.0	1.0	1	4.0	4.0	2.0	4.0
66997	3	1.0	1.0	2	2.0	4.0	2.0	4.0
66998	3	3.0	3.0	0	2.0	4.0	2.0	6.0
67000	3	3.0	1.0	1	4.0	4.0	2.0	4.0
67001	3	1.0	5.0	1	2.0	4.0	2.0	5.0
67004	3	1.0	3.0	1	2.0	4.0	2.0	4.0
67006	3	1.0	3.0	2	2.0	4.0	2.0	5.0
67009	3	1.0	1.0	2	4.0	4.0	2.0	5.0
67010	3	1.0	1.0	2	4.0	4.0	2.0	6.0
67013	3	1.0	3.0	1	2.0	4.0	2.0	7.0
67015	3	3.0	1.0	0	4.0	4.0	2.0	6.0
67016	3	1.0	1.0	1	2.0	4.0	2.0	6.0
67019	3	1.0	1.0	2	2.0	4.0	2.0	4.0
67020	3	1.0	1.0	3	2.0	4.0	2.0	7.0
67021	3	1.0	1.0	2	2.0	4.0	2.0	7.0
67022	3	1.0	1.0	1	2.0	4.0	2.0	4.0
67023	3	1.0	5.0	1	2.0	4.0	2.0	6.0
67025	3	1.0	1.0	3	2.0	4.0	2.0	6.0
67026	3	1.0	1.0	2	2.0	4.0	2.0	4.0
67027	3	1.0	1.0	1	2.0	4.0	2.0	4.0
67030	3	1.0	1.0	2	2.0	4.0	2.0	5.0
